DO,pH,ORP,Cond,Temp,WQI,Status
8.548611938,9.235254,0.10384631,517.3072,23.152557,23.65374076,Fair
8.550280084,9.238812,0.10387802,517.5004,23.142242,23.67452453,Fair
8.549465587,9.225233,0.10405564,517.3898,23.147278,23.57478502,Fair
8.549939453,9.241554,0.104007244,517.1692,23.144348,23.69754647,Fair
8.548384927,9.259854,0.10388088,517.21027,23.153961,23.84309013,Fair
8.547417828,9.270555,0.10388327,517.3237,23.159943,23.92883834,Fair
8.548256552,9.264574,0.10390949,517.2735,23.154755,23.87987656,Fair
8.549199079,9.24925,0.10414553,517.15906,23.148926,23.76012303,Fair
8.549060978,9.262204,0.103940964,517.09155,23.14978,23.85871154,Fair
8.548508294,9.257237,0.103946924,517.0734,23.153198,23.82292354,Fair
8.548833947,9.2589245,0.103909016,517.138,23.151184,23.83434404,Fair
8.55033427,9.258469,0.103995085,517.09607,23.141907,23.82536464,Fair
8.550136938,9.265884,0.1039691,517.1883,23.143127,23.88275782,Fair
8.548912857,9.260494,0.10391402,517.294,23.150696,23.84607237,Fair
8.548927733,9.253455,0.10396361,517.20886,23.150604,23.79240736,Fair
8.548789479,9.249419,0.10395694,517.1725,23.151459,23.76203177,Fair
8.55036387,9.241943,0.103970766,517.25354,23.141724,23.69864561,Fair
8.550033262,9.23833,0.1040442,517.235,23.143768,23.67270006,Fair
8.548375065,9.238222,0.104099035,517.3002,23.154022,23.67874876,Fair
8.549514913,9.231029,0.10409403,517.40204,23.146973,23.61915234,Fair
8.551242583,9.229065,0.10411239,517.38477,23.136292,23.5973639,Fair
8.550378751,9.240421,0.10414195,517.4059,23.141632,23.68785875,Fair
8.549593996,9.2328,0.104366064,517.37744,23.146484,23.63384892,Fair
8.550344136,9.243004,0.10431647,517.20746,23.141846,23.70869487,Fair
8.549500196,9.239167,0.10436535,517.2743,23.147064,23.68294226,Fair
8.550482435,9.245492,0.10440159,517.19073,23.140991,23.72764254,Fair
8.550423233,9.240746,0.10444093,517.3603,23.141357,23.69177024,Fair
8.551242583,9.240432,0.104480505,517.5328,23.136292,23.6863313,Fair
8.549406398,9.247093,0.10440135,517.3536,23.147644,23.7441671,Fair
8.550117044,9.249483,0.10435057,517.27374,23.14325,23.75936424,Fair
8.55048745,9.253326,0.10438633,517.3096,23.14096,23.78749739,Fair
8.55072928,9.253678,0.10444808,517.2949,23.139465,23.78956213,Fair
8.550270217,9.257881,0.10462785,517.2874,23.142303,23.82451252,Fair
8.551079673,9.27705,0.10444474,517.22327,23.137299,23.96701968,Fair
8.551217993,9.267262,0.10446,517.4026,23.136444,23.89164802,Fair
8.550887164,9.265905,0.104469776,517.2546,23.138489,23.88262499,Fair
8.551529106,9.271984,0.10443044,517.21674,23.134521,23.92638906,Fair
8.55095624,9.262217,0.10468459,517.10693,23.138062,23.85527418,Fair
8.55110944,9.276358,0.10454154,517.17847,23.137115,23.9621233,Fair
8.55096627,9.274636,0.10447812,517.1384,23.138,23.9491723,Fair
8.552343791,9.278786,0.104406595,517.1247,23.129486,23.9750827,Fair
8.552738805,9.281795,0.10440707,517.2548,23.127045,23.99654843,Fair
8.552077122,9.273525,0.104466915,517.1675,23.131134,23.93620217,Fair
8.551232715,9.277758,0.10456109,517.28033,23.136353,23.9724552,Fair
8.551978419,9.26452,0.104482174,517.05316,23.131744,23.86775745,Fair
8.551084688,9.270671,0.10451317,517.19586,23.137268,23.91854693,Fair
8.552906788,9.256895,0.10451937,517.05383,23.126007,23.80591813,Fair
8.550576254,9.251152,0.10458279,517.1145,23.140411,23.77155573,Fair
8.55113403,9.258141,0.10472202,517.1218,23.136963,23.82357561,Fair
8.551963533,9.256766,0.10458684,517.0249,23.131836,23.80903482,Fair
8.551084688,9.257461,0.10457802,517.06396,23.137268,23.81779472,Fair
8.551094556,9.254414,0.10464454,517.0348,23.137207,23.79479245,Fair
8.552877172,9.258333,0.10457802,516.89655,23.12619,23.81735176,Fair
8.551884573,9.26043,0.104684114,516.9273,23.132324,23.8379081,Fair
8.551879557,9.26577,0.10440469,517.1114,23.132355,23.87730218,Fair
8.553148741,9.266134,0.10416651,516.90576,23.124512,23.8737713,Fair
8.552551246,9.252924,0.103966236,516.84735,23.128204,23.77397129,Fair
8.552077122,9.260563,0.10391736,517.15326,23.131134,23.83405885,Fair
8.552956149,9.248122,0.10406828,516.83026,23.125702,23.73616085,Fair
8.552778453,9.261569,0.10354018,515.44885,23.1268,23.83691952,Fair
8.55264996,8.859742,0.10422397,515.5777,23.127594,20.76588856,Fair
8.552837685,8.822658,0.10484028,515.6784,23.126434,20.48464121,Fair
8.552595586,8.81157,0.105415106,515.5594,23.12793,20.40382178,Fair
8.553785967,8.785135,0.10623407,515.557,23.120575,20.20117663,Fair
8.553282103,8.848232,0.106451035,515.484,23.123688,20.68722213,Fair
8.55437876,8.805183,0.10681486,515.557,23.116913,20.35536423,Fair
8.553044999,8.804777,0.107234955,515.465,23.125153,20.35979842,Fair
8.554447886,8.855206,0.10755682,515.5807,23.116486,20.74189427,Fair
8.554986358,8.8574295,0.10800147,515.46014,23.11316,20.75915366,Fair
8.556612343,8.81732,0.10830283,515.5338,23.103119,20.4473568,Fair
8.555391629,8.808475,0.10857797,515.54004,23.110657,20.38598367,Fair
8.555890856,8.807359,0.1088891,515.46954,23.107574,20.37712713,Fair
8.55437876,8.8127,0.10916257,515.6386,23.116913,20.42547097,Fair
8.554793693,8.80341,0.10944486,515.62177,23.11435,20.35423939,Fair
8.554472655,8.798068,0.10984826,515.6362,23.116333,20.31679206,Fair
8.555263227,8.803709,0.11006355,515.80164,23.11145,20.35798249,Fair
8.554413241,8.847449,0.1103313,515.5682,23.1167,20.69752998,Fair
8.554818464,8.80782,0.11061311,515.559,23.114197,20.3941483,Fair
8.554927263,8.80418,0.11081529,515.6186,23.113525,20.36694374,Fair
8.554349134,8.795076,0.11121154,515.5312,23.117096,20.30168542,Fair
8.554205868,8.813166,0.111213684,515.61316,23.117981,20.44071096,Fair
8.555124791,8.811707,0.11135292,515.53815,23.112305,20.42664301,Fair
8.553899599,8.822397,0.11146617,515.64075,23.119873,20.51392489,Fair
8.554779122,8.805771,0.11158323,515.6189,23.11444,20.38382159,Fair
8.554274991,8.846961,0.11182809,515.65,23.117554,20.70236408,Fair
8.554131727,8.807497,0.11211705,515.6185,23.118439,20.40245954,Fair
8.554739456,8.852131,0.11216593,515.6624,23.114685,20.7418974,Fair
8.555322489,8.808372,0.11228728,515.7896,23.111084,20.40534614,Fair
8.555643746,8.815806,0.11237788,515.663,23.1091,20.46144696,Fair
8.55542126,8.859499,0.11244202,515.75323,23.110474,20.79706048,Fair
8.555994498,8.79392,0.11287999,515.5677,23.106934,20.29524813,Fair
8.556221868,8.842156,0.11273193,515.6603,23.10553,20.66270763,Fair
8.555905593,8.834037,0.112807035,515.7411,23.107483,20.60223147,Fair
8.555451054,8.838725,0.112811804,515.7778,23.11029,20.63993904,Fair
8.55515944,8.842463,0.11282325,515.9235,23.112091,20.66976766,Fair
8.555806812,8.840845,0.113007545,515.7666,23.108093,20.65580018,Fair
8.555945106,8.847515,0.11322379,515.7755,23.107239,20.70745595,Fair
8.557432912,8.881866,0.11315346,515.8573,23.098053,20.96406716,Fair
8.555648604,8.873732,0.11317301,515.96173,23.10907,20.9090046,Fair
8.556291021,8.852494,0.113212824,515.8044,23.105103,20.7441297,Fair
8.556380095,8.86001,0.11323404,515.8919,23.104553,20.80141208,Fair
8.557541608,8.858486,0.11339855,515.886,23.097382,20.78602082,Fair
8.557571415,8.853572,0.11351323,515.7812,23.097198,20.74890762,Fair
8.556874404,8.858008,0.113477945,515.9761,23.101501,20.78543745,Fair
8.557848109,8.8469715,0.11348319,515.6936,23.09549,20.69713289,Fair
8.557689996,8.850535,0.11353421,515.83044,23.096466,20.72530811,Fair
8.557482319,8.841364,0.11360335,515.8341,23.097748,20.65631647,Fair
8.557798698,8.846139,0.11367512,515.7264,23.095795,20.69198666,Fair
8.558822173,8.846514,0.11394644,515.89655,23.089478,20.6922521,Fair
8.559277193,8.852322,0.113958836,515.8066,23.08667,20.73496003,Fair
8.558120121,8.863031,0.11386895,515.856,23.093811,20.82102769,Fair
8.559084355,8.8517685,0.113946676,515.76184,23.08786,20.73142323,Fair
8.558036037,8.896026,0.113934755,515.8274,23.09433,21.07422605,Fair
8.558787659,8.856948,0.11403561,515.6646,23.089691,20.77271408,Fair
8.556894003,8.893105,0.114173174,515.70245,23.10138,21.05767805,Fair
8.558728355,8.866446,0.11412358,515.69226,23.090057,20.84611003,Fair
8.558728355,8.861741,0.11408734,515.63947,23.090057,20.80990716,Fair
8.557516985,8.859748,0.11402106,515.60406,23.097534,20.79910584,Fair
8.55856519,8.868969,0.11407709,515.7786,23.091064,20.86581888,Fair
8.55907447,8.877242,0.114127874,515.7324,23.087921,20.92738282,Fair
8.561038046,8.858939,0.11426687,515.6198,23.075806,20.78025921,Fair
8.558248598,8.880931,0.11419129,515.786,23.093018,20.95923305,Fair
8.559929982,8.8878145,0.11412907,515.69635,23.082642,21.0049056,Fair
8.561166764,8.887211,0.114079714,515.87164,23.075012,20.99511826,Fair
8.559237652,8.883314,0.114126205,515.763,23.086914,20.97319634,Fair
8.559326619,8.882804,0.11410308,515.6492,23.086365,20.96881404,Fair
8.559841166,8.873121,0.114373684,515.73706,23.08319,20.89411904,Fair
8.559816207,8.899245,0.11410546,515.7855,23.083344,21.09271073,Fair
8.558525494,8.898008,0.11411595,515.6612,23.091309,21.08841944,Fair
8.559198112,8.900545,0.114118814,515.68506,23.087158,21.10518196,Fair
8.5597718,8.897892,0.114109516,515.67487,23.083618,21.08255184,Fair
8.559732256,8.900961,0.11401868,515.7283,23.083862,21.10571047,Fair
8.559628372,8.892012,0.11433554,515.62573,23.084503,21.03933084,Fair
8.560390131,8.897455,0.11418581,515.74585,23.079803,21.07716391,Fair
8.560968825,8.88908,0.114202976,515.6445,23.076233,21.01086302,Fair
8.559479924,8.932295,0.114230394,515.7612,23.085419,21.34764766,Fair
8.560306008,8.892362,0.114204645,515.6778,23.080322,21.03862022,Fair
8.559697574,8.886889,0.11430049,515.59485,23.084076,20.9996612,Fair
8.561300349,8.877413,0.11457825,515.6791,23.074188,20.92227029,Fair
8.560513807,8.93594,0.114385605,515.60706,23.07904,21.37226871,Fair
8.562651161,8.907316,0.11436796,515.69006,23.065857,21.14463308,Fair
8.560197087,8.932805,0.114412546,515.67584,23.080994,21.34967891,Fair
8.562893605,8.898417,0.11438131,515.5494,23.064362,21.07563507,Fair
8.561483224,8.90633,0.11435509,515.54407,23.07306,21.14164992,Fair
8.560498895,8.902456,0.114414215,515.5329,23.079132,21.11622454,Fair
8.56148825,8.902347,0.114599705,515.50507,23.073029,21.11245748,Fair
8.562265222,9.143381,0.11470556,516.507,23.068237,22.95460966,Fair
8.561874288,9.201218,0.11429405,516.47894,23.070648,23.396586,Fair
8.561671294,9.224412,0.11400819,516.4247,23.0719,23.57336414,Fair
8.560919382,9.229371,0.11377978,516.5041,23.076538,23.61307743,Fair
8.561359685,9.246349,0.11361575,516.51917,23.073822,23.74038544,Fair
8.561211184,9.239732,0.11355996,516.4515,23.074738,23.69003418,Fair
8.56261662,9.26642,0.113143444,516.35614,23.06607,23.88646868,Fair
8.561983085,9.261627,0.11286783,516.3393,23.069977,23.85082474,Fair
8.561508191,9.272109,0.11257839,516.5166,23.072906,23.93138165,Fair
8.562774895,9.267518,0.1123507,516.36865,23.065094,23.88999707,Fair
8.563918328,9.263998,0.11215973,516.40247,23.058044,23.8574985,Fair
8.5615972,9.269804,0.11194849,516.3267,23.072357,23.91000982,Fair
8.562710676,9.265771,0.11196494,516.1845,23.06549,23.8748117,Fair
8.563146116,9.279003,0.11162114,516.2772,23.062805,23.97250917,Fair
8.562379055,9.273174,0.111400604,516.37067,23.067535,23.92976382,Fair
8.562562133,9.270788,0.11124849,516.2245,23.066406,23.90995925,Fair
8.563606411,9.263399,0.110981464,516.25616,23.059967,23.84783697,Fair
8.562596673,9.266772,0.11080098,516.2827,23.066193,23.8766913,Fair
8.562557106,9.257911,0.11066842,516.332,23.066437,23.8083254,Fair
8.56232457,9.241728,0.110749245,516.2726,23.067871,23.68583045,Fair
8.562982801,9.252258,0.110489845,516.2879,23.063812,23.76241583,Fair
8.565507584,9.251455,0.11040974,516.2621,23.048248,23.74582178,Fair
8.563839008,9.251027,0.11023688,516.2944,23.058533,23.74824222,Fair
8.563655882,9.255626,0.110122204,516.17114,23.059662,23.7835485,Fair
8.56312633,9.253011,0.10991597,516.54694,23.062927,23.76453996,Fair
8.563507471,9.253323,0.11001301,516.43317,23.060577,23.76593279,Fair
8.563626199,9.245346,0.1098516,516.2704,23.059845,23.70354518,Fair
8.563586461,9.2423725,0.109624386,516.4535,23.06009,23.67973299,Fair
8.564477655,9.249849,0.10949373,516.422,23.054596,23.73271404,Fair
8.563052051,9.247148,0.109333515,516.5293,23.063385,23.71684417,Fair
9.386629513,8.548778,0.18378091,412.05963,18.386993,15.50071336,Good
9.386296728,8.428895,0.1793909,411.97885,18.388733,7.452152137,Excellent
9.386687849,8.32869,0.1779275,411.94476,18.386688,7.442759734,Excellent
9.386384321,8.289712,0.17492342,411.6294,18.388275,7.427864514,Excellent
9.387178082,8.2341,0.1710546,411.19836,18.384125,7.403980085,Excellent
9.387178082,8.2341,0.1710546,411.19836,18.384125,7.403980085,Excellent
9.387178082,8.2341,0.1710546,411.19836,18.384125,7.403980085,Excellent
9.387178082,8.2341,0.1710546,411.19836,18.384125,7.403980085,Excellent
9.387814518,8.2154875,0.16940689,410.9194,18.380798,7.39262186,Excellent
9.38755167,8.172136,0.16744733,410.9654,18.382172,7.383168198,Excellent
9.386751923,8.145784,0.16531157,410.91904,18.386353,7.374899287,Excellent
9.388258175,8.117342,0.16310263,410.98624,18.378479,7.357089853,Excellent
9.388608498,8.099451,0.1611073,410.82446,18.376648,7.345007128,Excellent
9.387913615,8.067578,0.15908432,410.9521,18.38028,7.336929799,Excellent
9.386880456,8.087363,0.15726566,410.897,18.385681,7.331285698,Excellent
9.388392485,8.060714,0.15557814,410.86172,18.377777,7.316244579,Excellent
9.389805627,8.071047,0.15404487,410.88803,18.370392,7.302423459,Excellent
9.390459802,8.008329,0.15091777,411.10345,18.366974,7.283079585,Excellent
9.391914477,8.027911,0.14960241,411.14053,18.359375,7.270261245,Excellent
9.392785103,8.069123,0.14828944,411.1367,18.354828,7.259772535,Excellent
9.392200713,8.088927,0.14716482,411.30167,18.35788,7.256070147,Excellent
9.392674041,8.115339,0.14590073,411.1685,18.355408,7.247417243,Excellent
9.394059233,8.087412,0.1446979,411.25504,18.348175,7.235478476,Excellent
9.393176712,8.087608,0.14362621,411.3851,18.352783,7.23324199,Excellent
9.394491738,8.105839,0.1425488,411.54153,18.345917,7.222254973,Excellent
9.395929913,8.107586,0.14149237,411.36383,18.33841,7.210884871,Excellent
9.395701909,8.129323,0.14035177,411.33807,18.3396,7.205678769,Excellent
9.395959229,8.117769,0.13920188,411.30496,18.338257,7.198496861,Excellent
9.396082049,8.083884,0.13820171,411.22073,18.337616,7.192649713,Excellent
9.397456457,8.105259,0.13729548,411.50833,18.330444,7.182346755,Excellent
9.397450516,8.122509,0.13637257,411.25546,18.330475,7.177421033,Excellent
9.398690705,8.112712,0.13552833,411.34753,18.324005,7.167978802,Excellent
9.39714636,8.122206,0.13473845,411.14923,18.332062,7.169871628,Excellent
9.39908851,8.1271105,0.13393259,411.00507,18.32193,7.157844644,Excellent
9.399919494,8.100134,0.13318658,410.82315,18.317596,7.150546912,Excellent
9.399328358,8.081085,0.13248444,410.78146,18.320679,7.149130375,Excellent
9.400217867,8.078085,0.13172579,410.64392,18.31604,7.141533587,Excellent
9.400089196,8.107115,0.1310966,410.57562,18.316711,7.138672137,Excellent
9.399620946,8.107471,0.13035154,410.30228,18.319153,7.136533325,Excellent
9.401780579,8.08511,0.12965655,410.13885,18.307892,7.124236869,Excellent
9.40192694,8.099384,0.12901235,410.10254,18.307129,7.120204264,Excellent
9.402114356,8.118561,0.12830973,409.95078,18.306152,7.115693428,Excellent
9.402266481,8.122416,0.1275909,409.91534,18.305359,7.111238162,Excellent
9.402898816,8.073887,0.12703276,409.904,18.302063,7.10573863,Excellent
9.403296942,8.074939,0.12644196,409.66605,18.299988,7.100988927,Excellent
9.403853219,8.083432,0.12597013,409.65967,18.297089,7.09625369,Excellent
9.404462332,8.096668,0.12551022,409.58792,18.293915,7.091371311,Excellent
9.40464984,8.09565,0.12501907,409.4627,18.292938,7.087993527,Excellent
9.404661548,8.096109,0.12451911,409.29428,18.292877,7.085265289,Excellent
9.406055691,8.076091,0.12410021,409.3263,18.285614,7.077489519,Excellent
9.406647398,8.092814,0.12349129,409.2916,18.282532,7.071878699,Excellent
9.405809582,8.076102,0.123009205,409.37958,18.286896,7.072622555,Excellent
9.405926876,8.07895,0.122601986,409.21347,18.286285,7.069972197,Excellent
9.407426779,8.068924,0.12207079,409.21326,18.278473,7.061174501,Excellent
9.405885794,8.071391,0.121683836,409.02536,18.286499,7.065212736,Excellent
9.407028337,8.062015,0.121287346,408.94028,18.280548,7.058553051,Excellent
9.407895732,8.093099,0.12085247,408.98172,18.276031,7.052782159,Excellent
9.408387966,8.086774,0.120601416,408.6973,18.273468,7.049478136,Excellent
9.409026806,8.113591,0.120102644,408.66852,18.270142,7.044270476,Excellent
9.408229708,8.083216,0.11973572,408.57034,18.274292,7.045465904,Excellent
9.409308221,8.082918,0.11949849,408.4486,18.268677,7.039912744,Excellent
9.409308221,8.141542,0.119096756,408.32166,18.268677,7.037758017,Excellent
9.410985112,8.094111,0.11868882,408.26718,18.259949,7.028917209,Excellent
9.410844454,8.1258135,0.11845517,408.3454,18.260681,7.02822527,Excellent
9.410105676,8.108679,0.117896795,408.35876,18.264526,7.028165904,Excellent
9.411231465,8.108188,0.1175313,408.31064,18.258667,7.0217395,Excellent
9.411853165,8.112482,0.117293835,408.25833,18.255432,7.017999241,Excellent
9.411946955,8.097941,0.11699414,408.11328,18.254944,7.016018602,Excellent
9.412433997,8.115087,0.11682391,408.0794,18.25241,7.013173258,Excellent
9.412950112,8.126177,0.11663127,407.93613,18.249725,7.010090271,Excellent
9.413472046,8.119307,0.116259575,407.91455,18.24701,7.006027445,Excellent
9.415050659,8.086878,0.1159575,407.87198,18.2388,6.99814398,Excellent
9.414592985,8.106849,0.115670204,407.76382,18.24118,6.998418864,Excellent
9.414774896,8.107642,0.11529684,407.8112,18.240234,6.995697793,Excellent
9.415267972,8.129309,0.11518407,407.81015,18.23767,6.993136995,Excellent
9.416324282,8.142122,0.114860296,407.7519,18.232178,6.987209605,Excellent
9.415831298,8.153761,0.11463022,407.78174,18.234741,6.987933946,Excellent
9.415931122,8.106469,0.114388704,407.66666,18.234222,6.986241644,Excellent
9.416459317,8.121398,0.114163876,407.785,18.231476,6.982943602,Excellent
9.416359483,8.155855,0.11405945,407.47934,18.231995,6.982774132,Excellent
9.416600319,8.161357,0.113928795,407.46765,18.230743,6.981118258,Excellent
9.418103488,8.100018,0.11368251,407.5398,18.22293,6.973835384,Excellent
9.419448299,8.128047,0.11355853,407.46115,18.215942,6.967833055,Excellent
9.418661154,8.135809,0.113455534,407.45114,18.220032,6.97040468,Excellent
9.417721546,8.103969,0.11326909,407.5204,18.224915,6.973135882,Excellent
9.418661154,8.1406145,0.11302352,407.36774,18.220032,6.968088624,Excellent
9.419471781,8.121729,0.112847805,407.35272,18.21582,6.963930215,Excellent
9.420117947,8.134085,0.11276579,407.25385,18.212463,6.960924686,Excellent
9.420352797,8.124054,0.11254239,407.3985,18.211243,6.958798898,Excellent
9.421192952,8.131269,0.11243224,407.0869,18.206879,6.954868528,Excellent
9.420952096,8.098087,0.11234784,407.16998,18.20813,6.95537385,Excellent
9.42162213,8.103268,0.11223006,407.00775,18.20465,6.952080725,Excellent
9.422709192,8.106387,0.1121757,407.0892,18.199005,6.947477427,Excellent
9.421680665,8.129101,0.11198616,407.01276,18.204346,6.950541935,Excellent
9.423279292,8.113426,0.111955404,406.9612,18.196045,6.944032367,Excellent
9.422620986,8.13194,0.11172366,407.04388,18.199463,6.945404886,Excellent
9.424072913,8.110095,0.1116097,407.01166,18.191925,6.939032116,Excellent
9.424754907,8.131709,0.11144829,407.00186,18.188385,6.935460894,Excellent
9.425254708,8.103272,0.1112535,406.84824,18.185791,6.932430919,Excellent
9.425148925,8.127473,0.11111283,406.97107,18.18634,6.9320996,Excellent
9.424278658,8.09216,0.11096525,406.89636,18.190857,6.934760914,Excellent
9.42590159,8.1073475,0.11078763,406.754,18.182434,6.927366277,Excellent
9.425954393,8.103103,0.11063337,406.69073,18.18216,6.926329065,Excellent
9.426754395,8.0968275,0.11059141,406.66302,18.178009,6.922929102,Excellent
9.427283879,8.128609,0.11033344,406.5559,18.175262,6.919443816,Excellent
9.42704255,8.131364,0.110245705,406.54236,18.176514,6.919931189,Excellent
9.428613511,8.128441,0.11010122,406.54205,18.168365,6.912923181,Excellent
9.42813691,8.16984,0.109992266,406.5929,18.170837,6.914231807,Excellent
9.429472545,8.177937,0.10992193,406.57327,18.16391,6.908554471,Excellent
9.428248537,8.173773,0.109692335,406.41385,18.170258,6.91217843,Excellent
9.429125444,8.162088,0.109659195,406.36014,18.16571,6.908520016,Excellent
9.428907553,8.165118,0.10946274,406.32593,18.16684,6.908331528,Excellent
9.430855779,8.185442,0.10927844,406.45474,18.156738,6.89961577,Excellent
9.430796947,8.181089,0.109107256,406.3446,18.157043,6.898929933,Excellent
9.431314881,8.162697,0.109000444,406.32205,18.154358,6.896301976,Excellent
9.431544447,8.186641,0.10882759,406.42957,18.153168,6.894467182,Excellent
9.431956726,8.17459,0.10872507,407.32547,18.151031,6.892300146,Excellent
9.430867545,8.180175,0.1085546,407.22086,18.156677,6.895706934,Excellent
9.43294,8.185313,0.10845542,407.23752,18.145935,6.886951923,Excellent
9.432398173,8.161223,0.10829234,407.18167,18.148743,6.888227252,Excellent
9.432445253,8.169551,0.108220816,407.23517,18.148499,6.887658351,Excellent
9.434553851,8.188708,0.10808635,406.14713,18.137573,6.878548433,Excellent
9.433652681,8.188092,0.10797763,406.07263,18.142242,6.88154056,Excellent
9.435520045,8.172242,0.10792422,406.07996,18.132568,6.87384441,Excellent
9.435113469,8.169954,0.10794783,406.09558,18.134674,6.875584607,Excellent
9.434842436,8.165588,0.107798815,406.0268,18.136078,6.875860443,Excellent
9.436957794,8.181591,0.10771322,406.0368,18.125122,6.867007822,Excellent
9.437405651,8.189847,0.10776138,405.93488,18.122803,6.865486541,Excellent
9.435849808,8.188083,0.10771322,406.01492,18.13086,6.871404148,Excellent
9.437152266,8.186513,0.10769439,405.9739,18.124115,6.866133954,Excellent
9.436869348,8.172128,0.10760903,405.90125,18.12558,6.866797885,Excellent
9.438502183,8.16732,0.10757947,405.99896,18.117126,6.860162007,Excellent
9.438555113,8.192133,0.107504606,405.92526,18.116852,6.859549412,Excellent
9.4390033,8.189465,0.10742402,405.7885,18.114532,6.857336403,Excellent
9.43802468,8.193155,0.10725188,405.7578,18.119598,6.860297015,Excellent
9.439380425,8.183671,0.107317686,405.59668,18.11258,6.855266331,Excellent
9.4405481,8.109037,0.107337475,405.59845,18.106537,6.850738748,Excellent
9.440636416,8.181587,0.10719752,405.71188,18.10608,6.849640835,Excellent
9.439239,8.182917,0.10715413,406.60104,18.113312,6.854971761,Excellent
9.440182485,8.162516,0.10699391,406.5832,18.108429,6.850369088,Excellent
9.442288213,8.167669,0.106884,406.54532,18.097534,6.841423452,Excellent
9.441468241,8.188626,0.10678959,406.57098,18.101776,6.844172062,Excellent
9.442677561,8.196784,0.106707335,406.50192,18.09552,6.838931118,Excellent
9.441698253,8.17212,0.1066792,406.3744,18.100586,6.842663945,Excellent
9.442270428,8.192146,0.106660604,406.4342,18.097626,6.840295004,Excellent
9.442978388,8.1935215,0.10657549,406.33118,18.093964,6.837027578,Excellent
9.443403365,8.176118,0.10652971,406.33618,18.091766,6.835096014,Excellent
9.443190872,8.188239,0.10647845,406.29578,18.092865,6.835663811,Excellent
9.444595339,8.199792,0.10648298,406.258,18.085602,6.830114028,Excellent
9.444318013,8.203528,0.1064167,406.32373,18.087036,6.830860795,Excellent
9.4453864,8.178991,0.106402636,406.30087,18.081512,6.826545354,Excellent
9.446419408,8.204634,0.10631347,406.27124,18.076172,6.821967839,Excellent
9.447139732,8.203238,0.10630202,406.3276,18.072449,6.819049216,Excellent
9.446401803,8.195033,0.106251,406.2927,18.076263,6.821703478,Excellent
9.447275566,8.206443,0.106203794,406.26974,18.071747,6.817982806,Excellent
9.447984203,8.20022,0.106048584,406.21014,18.068085,6.81433806,Excellent
9.447541245,8.205328,0.10608554,406.22678,18.070374,6.816294146,Excellent
9.449608703,8.187304,0.105917215,406.0735,18.059692,6.807185094,Excellent
9.45021698,8.208062,0.10593867,406.00568,18.05655,6.804884856,Excellent
9.449171608,8.183806,0.10582423,406.0031,18.06195,6.808420032,Excellent
9.451304387,8.186528,0.1057241,406.0843,18.050934,6.799421862,Excellent
9.451422707,8.131871,0.10569954,406.01498,18.050323,6.79881936,Excellent
9.450240793,8.1905775,0.105620146,405.94836,18.056427,6.803082814,Excellent
9.450601303,8.217428,0.10572314,406.02182,18.054565,6.802205467,Excellent
9.451517209,8.189913,0.10570979,405.948,18.049835,6.798497899,Excellent
9.452060826,8.193342,0.10566497,405.99036,18.047028,6.796101443,Excellent
9.452256054,8.216329,0.105718374,405.90884,18.04602,6.795611165,Excellent
9.453077524,8.205797,0.10563803,405.90286,18.041779,6.791920828,Excellent
9.452935729,8.221746,0.10566759,405.81,18.042511,6.792639979,Excellent
9.45290028,8.20632,0.10558891,405.9246,18.042694,6.792361476,Excellent
9.452575058,8.187392,0.10547471,405.69308,18.044373,6.793035548,Excellent
9.453083529,8.22417,0.10546875,405.70895,18.041748,6.790986201,Excellent
9.453384955,8.210133,0.10542846,405.68903,18.040192,6.789573823,Excellent
9.454413729,8.214503,0.10537219,405.78262,18.034882,6.785191842,Excellent
9.454750885,8.20175,0.10536814,405.7584,18.033142,6.783831731,Excellent
9.456957082,8.225505,0.1054225,405.80414,18.021759,6.775369125,Excellent
9.456785523,8.214956,0.10529971,405.6891,18.022644,6.775389776,Excellent
9.456312357,8.221743,0.10527444,405.73087,18.025085,6.77713289,Excellent
9.457258731,8.228661,0.1051445,405.58835,18.020203,6.772678436,Excellent
9.458098824,8.209765,0.10515618,405.61987,18.01587,6.769407945,Excellent
9.458708475,8.207864,0.10510492,405.67484,18.012726,6.766715204,Excellent
9.45763155,8.226906,0.10500789,405.7226,18.01828,6.770469882,Excellent
9.457696695,8.223712,0.10499716,405.59216,18.017944,6.77015124,Excellent
9.45759607,8.224937,0.104973555,405.69095,18.018463,6.770426096,Excellent
9.458844609,8.225691,0.10492325,405.63483,18.012024,6.765200944,Excellent
9.459253033,8.21529,0.104898214,405.6191,18.009918,6.763445775,Excellent
9.459915964,8.228025,0.10488963,405.47955,18.0065,6.760766272,Excellent
9.460057949,8.231905,0.104931355,405.65546,18.005768,6.760429943,Excellent
9.460590813,8.234839,0.104904175,405.73743,18.003021,6.758171461,Excellent
9.461496632,8.233182,0.104815006,405.48438,17.998352,6.754094107,Excellent
9.462343421,8.228497,0.104867935,405.4261,17.993988,6.751016199,Excellent
9.462556497,8.226656,0.1048162,405.5189,17.99289,6.74989539,Excellent
9.462124337,8.216621,0.10475278,405.4866,17.995117,6.751269907,Excellent
9.463930644,8.228177,0.1047287,405.49905,17.98581,6.743973274,Excellent
9.463285061,8.207699,0.10476184,405.44208,17.989136,6.74671149,Excellent
9.464570677,8.213072,0.10477805,405.4499,17.982513,6.741696838,Excellent
